CRIMINAL TRESPASS,18,463
CRIMINAL TRESPASS,45,575
CRIMINAL TRESPASS,72,686
DECEPTIVE PRACTICE,23,5667
DECEPTIVE PRACTICE,50,1073
DECEPTIVE PRACTICE,77,4506
GAMBLING,10,21
GAMBLING,37,49
GAMBLING,64,17
HOMICIDE,23,511
HOMICIDE,50,41
HOMICIDE,77,52
HUMAN TRAFFICKING,1,1
HUMAN TRAFFICKING,28,5
INTERFERENCE WITH PUBLIC OFFICER,14,118
INTERFERENCE WITH PUBLIC OFFICER,41,33
INTERFERENCE WITH PUBLIC OFFICER,68,620
INTIMIDATION,8,134
INTIMIDATION,35,49
INTIMIDATION,62,6
KIDNAPPING,12,35
KIDNAPPING,39,27
KIDNAPPING,66,161
LIQUOR LAW VIOLATION,3,242
LIQUOR LAW VIOLATION,30,759
LIQUOR LAW VIOLATION,57,51
MOTOR VEHICLE THEFT,8,7400
MOTOR VEHICLE THEFT,35,2688
MOTOR VEHICLE THEFT,62,1412
NARCOTICS,15,5498
NARCOTICS,42,12515
NARCOTICS,69,15486
NON - CRIMINAL,31,1
NON - CRIMINAL,58,1
NON-CRIMINAL,6,13
NON-CRIMINAL,33,3
NON-CRIMINAL,60,2
OBSCENITY,18,4
OBSCENITY,45,3
OBSCENITY,72,3
OFFENSE INVOLVING CHILDREN,13,158
OFFENSE INVOLVING CHILDREN,40,529
OFFENSE INVOLVING CHILDREN,67,1421
OTHER OFFENSE,12,1329
OTHER OFFENSE,39,3000
OTHER OFFENSE,66,10722
PROSTITUTION,24,2099
PROSTITUTION,51,7
PUBLIC INDECENCY,1,4
PUBLIC INDECENCY,28,5
PUBLIC PEACE VIOLATION,9,418
PUBLIC PEACE VIOLATION,36,53
PUBLIC PEACE VIOLATION,63,882
ROBBERY,25,18467
ROBBERY,52,570
SEX OFFENSE,13,133
SEX OFFENSE,40,202
SEX OFFENSE,67,569
STALKING,14,35
STALKING,41,40
STALKING,68,74
THEFT,11,8169
THEFT,38,15190
THEFT,65,15141
WEAPONS VIOLATION,25,6880
WEAPONS VIOLATION,52,537
ARSON,32,49
ARSON,59,79
ASSAULT,3,7625
ASSAULT,30,7488
ASSAULT,57,1071
ASSAULT,111,7
ASSAULT,624,4
ASSAULT,732,1
ASSAULT,813,6
ASSAULT,1434,1
ASSAULT,1623,6
ASSAULT,1812,1
ASSAULT,2433,1
BATTERY,15,15972
BATTERY,42,22352
BATTERY,69,36768
BATTERY,123,18
BATTERY,231,8
BATTERY,312,26
BATTERY,825,10
BATTERY,933,4
BATTERY,1014,19
BATTERY,1122,25
BATTERY,1824,15
BATTERY,2013,2
BURGLARY,16,5938
BURGLARY,43,16759
BURGLARY,70,5128
CONCEALED CARRY LICENSE VIOLATION,14,3
CONCEALED CARRY LICENSE VIOLATION,68,38
CRIM SEXUAL ASSAULT,19,497
CRIM SEXUAL ASSAULT,46,526
CRIM SEXUAL ASSAULT,73,331
CRIMINAL DAMAGE,16,12209
CRIMINAL DAMAGE,43,26151
CRIMINAL DAMAGE,70,9464
CRIMINAL SEXUAL ASSAULT,5,19
CRIMINAL SEXUAL ASSAULT,32,103
CRIMINAL SEXUAL ASSAULT,59,16
CRIMINAL TRESPASS,19,2529
CRIMINAL TRESPASS,46,2868
CRIMINAL TRESPASS,73,1859
DECEPTIVE PRACTICE,24,8567
DECEPTIVE PRACTICE,51,1854
GAMBLING,11,32
GAMBLING,38,228
GAMBLING,65,27
HOMICIDE,24,178
HOMICIDE,51,90
HUMAN TRAFFICKING,29,2
INTERFERENCE WITH PUBLIC OFFICER,15,142
INTERFERENCE WITH PUBLIC OFFICER,42,380
INTERFERENCE WITH PUBLIC OFFICER,69,562
INTIMIDATION,9,30
INTIMIDATION,36,10
INTIMIDATION,63,43
KIDNAPPING,13,20
KIDNAPPING,40,58
KIDNAPPING,67,167
LIQUOR LAW VIOLATION,4,221
LIQUOR LAW VIOLATION,31,368
LIQUOR LAW VIOLATION,58,194
MOTOR VEHICLE THEFT,9,1146
MOTOR VEHICLE THEFT,36,722
MOTOR VEHICLE THEFT,63,3918
NARCOTICS,16,3790
NARCOTICS,43,18311
NARCOTICS,70,2228
NON-CRIMINAL,7,1
NON-CRIMINAL,34,1
NON-CRIMINAL,61,3
OBSCENITY,19,11
OBSCENITY,46,6
OBSCENITY,73,5
OFFENSE INVOLVING CHILDREN,14,557
OFFENSE INVOLVING CHILDREN,41,248
OFFENSE INVOLVING CHILDREN,68,1281
OTHER NARCOTIC VIOLATION,19,1
OTHER NARCOTIC VIOLATION,46,3
OTHER OFFENSE,13,1441
OTHER OFFENSE,40,4238
OTHER OFFENSE,67,11180
PROSTITUTION,25,7882
PROSTITUTION,52,3
PUBLIC INDECENCY,2,2
PUBLIC INDECENCY,29,2
PUBLIC PEACE VIOLATION,10,282
PUBLIC PEACE VIOLATION,37,155
PUBLIC PEACE VIOLATION,64,191
ROBBERY,26,5981
ROBBERY,53,3947
SEX OFFENSE,14,446
SEX OFFENSE,41,189
SEX OFFENSE,68,567
STALKING,15,45
STALKING,42,59
STALKING,69,100
THEFT,12,5833
THEFT,39,8627
THEFT,66,24478
WEAPONS VIOLATION,26,2422
WEAPONS VIOLATION,53,2586
